opportunity_key,introduction,diligence,proposal,negotiation,closing,org_industry_name,sos_opprtnty_est_value,final_status
99140044069,0.0,71.0,0.0,0.0,0.0,Entertainment,6000.0,Lost
99140044070,0.0,13.0,39.0,0.0,0.0,Technology,0.0,Won
99140044072,0.0,0.0,0.0,0.0,20.0,Technology,0.0,Won
99140044073,0.0,92.0,0.0,0.0,0.0,Technology,0.0,Lost
99140044074,0.0,99.0,213.0,0.0,0.0,Software,0.0,Lost
99140044075,1.0,261.0,0.0,0.0,0.0,Education,0.0,Lost
99140044076,0.0,271.0,0.0,0.0,0.0,Consulting,0.0,Lost
99140044077,0.0,307.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
99140044078,0.0,98.0,0.0,0.0,0.0,Biotechnology,0.0,Lost
99140044079,0.0,56.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140044080,0.0,0.0,0.0,0.0,1.0,Retail,2700.0,Won
99140044083,0.0,238.0,0.0,0.0,0.0,Retail,9000.0,Lost
99140044084,0.0,0.0,0.0,11.0,0.0,Retail,0.0,Won
99140044085,0.0,4.0,0.0,0.0,0.0,Healthcare,14999.0,Won
99140044086,0.0,27.0,0.0,0.0,0.0,Technology,0.0,Won
99140044087,0.0,121.0,37.0,120.0,0.0,Retail,0.0,Lost
99140044088,0.0,98.0,0.0,0.0,0.0,Software,0.0,Lost
99140044089,0.0,311.0,0.0,0.0,0.0,Consulting,0.0,Lost
99140044091,0.0,2.0,24.0,311.0,0.0,Travel / Hospitality,0.0,Lost
99140044094,0.0,0.0,34.0,0.0,0.0,Media & Publishing,0.0,Lost
99140044095,0.0,71.0,0.0,34.0,0.0,Retail,0.0,Won
99140044096,0.0,3.0,25.0,0.0,11.0,Media & Publishing,0.0,Won
99140044098,0.0,76.0,98.0,0.0,45.0,Retail,0.0,Won
99140044099,0.0,294.0,0.0,0.0,0.0,Software,0.0,Lost
99140044100,0.0,85.0,0.0,0.0,0.0,Retail,15000.0,Lost
99140044101,0.0,0.0,5.0,0.0,0.0,Pharmaceuticals,0.0,Won
99140044102,0.0,15.0,0.0,0.0,0.0,Retail,0.0,Won
99140044103,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Won
99140044104,0.0,13.0,0.0,0.0,16.0,Financial & Insurance Services,0.0,Won
99140044105,0.0,0.0,36.0,0.0,0.0,Online Services,0.0,Lost
99140044107,186.0,0.0,0.0,0.0,0.0,Software,56000.0,Lost
99140044108,186.0,0.0,0.0,0.0,0.0,Software,0.0,Lost
99140044109,196.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
99140044110,186.0,0.0,0.0,0.0,0.0,Retail,33000.0,Lost
99140044112,0.0,101.0,36.0,0.0,0.0,Retail,0.0,Lost
99140044114,0.0,189.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140044115,0.0,39.0,155.0,0.0,0.0,Retail,0.0,Lost
99140044117,0.0,0.0,0.0,74.0,0.0,Media & Publishing,33250.0,Won
99140044118,0.0,126.0,0.0,0.0,0.0,Government,0.0,Lost
99140044119,0.0,343.0,0.0,0.0,0.0,Unavailable,0.0,Lost
99140044120,0.0,238.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
99140044122,0.0,249.0,0.0,0.0,0.0,Travel / Hospitality,0.0,Lost
99140044123,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Won
99140044124,0.0,0.0,30.0,0.0,0.0,Apparel,0.0,Won
99140044125,0.0,349.0,0.0,0.0,0.0,Financial & Insurance Services,59000.0,Lost
99140044126,0.0,0.0,287.0,0.0,0.0,Retail,50000.0,Lost
99140044128,0.0,35.0,0.0,0.0,0.0,Retail,61000.0,Lost
99140044130,0.0,80.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140044132,0.0,71.0,0.0,0.0,0.0,Technology,0.0,Lost
99140044134,81.0,167.0,0.0,0.0,0.0,Travel / Hospitality,265000.0,Lost
99140044135,0.0,0.0,204.0,0.0,0.0,Agency,28710.0,Lost
99140044136,0.0,239.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
99140044138,0.0,86.0,82.0,0.0,73.0,Software,27000.0,Won
99140044139,0.0,192.0,0.0,0.0,0.0,Agency,0.0,Lost
99140044141,0.0,206.0,0.0,0.0,0.0,Agency,0.0,Lost
99140044144,0.0,206.0,0.0,0.0,0.0,Agency,0.0,Lost
99140044145,0.0,120.0,38.0,9.0,0.0,Retail,0.0,Won
99140044146,0.0,24.0,202.0,0.0,0.0,Retail,35000.0,Lost
99140044147,0.0,175.0,0.0,0.0,0.0,Entertainment,165000.0,Won
99140046309,0.0,0.0,0.0,0.0,0.0,Telecommunications,15173.11,Won
991400439,0.0,0.0,0.0,0.0,0.0,Consulting,1400.0,Won
991400440,0.0,0.0,0.0,0.0,0.0,Retail,26400.0,Lost
991400441,0.0,0.0,0.0,0.0,0.0,Retail,36000.0,Won
991400442,0.0,0.0,0.0,0.0,0.0,Retail,6000.0,Won
991400443,0.0,0.0,0.0,0.0,0.0,Retail,20000.0,Won
991400444,0.0,0.0,0.0,0.0,0.0,Not For Profit,6600.0,Lost
991400445,0.0,0.0,0.0,0.0,0.0,Not For Profit,60000.0,Lost
991400446,0.0,0.0,0.0,0.0,0.0,Manufacturing,16915.0,Won
991400447,0.0,0.0,0.0,0.0,0.0,Manufacturing,13500.0,Won
991400448,0.0,0.0,0.0,0.0,0.0,Manufacturing,15555.0,Won
991400449,0.0,0.0,0.0,0.0,0.0,Manufacturing,13175.0,Won
991400450,0.0,0.0,0.0,0.0,0.0,Retail,12000.0,Lost
991400451,0.0,0.0,0.0,0.0,0.0,Retail,75000.0,Lost
991400452,0.0,0.0,0.0,0.0,0.0,Finance,80000.0,Lost
991400453,0.0,0.0,0.0,0.0,0.0,Retail,50000.0,Lost
991400454,0.0,0.0,0.0,0.0,0.0,Technology,60000.0,Won
991400455,0.0,0.0,0.0,0.0,0.0,Unavailable,7800.0,Won
991400456,0.0,0.0,0.0,0.0,0.0,Banking,40000.0,Lost
991400457,0.0,0.0,0.0,0.0,0.0,Consulting,30000.0,Lost
991400458,0.0,0.0,0.0,0.0,0.0,Agency,2200.0,Lost
991400459,0.0,0.0,0.0,0.0,0.0,Retail,6000.0,Won
991400460,0.0,0.0,0.0,0.0,0.0,Retail,6000.0,Won
991400461,0.0,0.0,0.0,0.0,0.0,Telecommunications,18480.0,Won
991400462,0.0,0.0,0.0,0.0,0.0,Finance,8000.0,Won
991400463,0.0,0.0,0.0,0.0,0.0,Technology,20000.0,Lost
991400464,0.0,0.0,0.0,0.0,0.0,Telecommunications,3360.0,Won
991400465,0.0,0.0,0.0,0.0,0.0,Unavailable,600.0,Won
991400466,0.0,0.0,0.0,0.0,0.0,Media & Publishing,8000.0,Won
991400467,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,14100.0,Won
991400468,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,1600.0,Lost
991400469,0.0,0.0,0.0,0.0,0.0,Entertainment,2500.0,Won
9914004469,0.0,0.0,0.0,0.0,0.0,Software,1.0,Lost
9914004470,0.0,0.0,0.0,0.0,0.0,Retail,30000.0,Lost
9914004471,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Won
9914004472,0.0,0.0,0.0,0.0,0.0,Retail,42000.0,Won
9914004473,0.0,0.0,0.0,0.0,0.0,Unavailable,1.0,Lost
9914004474,0.0,0.0,0.0,0.0,0.0,Media & Publishing,54000.0,Lost
9914004475,0.0,0.0,0.0,0.0,0.0,Retail,15000.0,Lost
9914004476,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,28000.0,Lost
9914004477,0.0,0.0,0.0,0.0,0.0,Media & Publishing,15000.0,Lost
9914004478,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,28000.0,Lost
9914004479,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,100000.0,Won
9914004480,0.0,0.0,0.0,0.0,0.0,Telecommunications,25000.0,Won
9914004481,0.0,0.0,0.0,0.0,0.0,Other,36000.0,Lost
9914004482,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004483,0.0,0.0,0.0,0.0,0.0,Retail,67000.0,Lost
9914004484,0.0,0.0,0.0,0.0,0.0,Construction,56000.0,Lost
9914004485,0.0,0.0,0.0,0.0,0.0,Retail,15000.0,Lost
9914004486,0.0,0.0,0.0,0.0,0.0,Biotechnology,24000.0,Lost
9914004487,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004488,0.0,0.0,0.0,0.0,0.0,Apparel,0.0,Lost
9914004489,0.0,0.0,0.0,0.0,0.0,Media & Publishing,67000.0,Lost
9914004490,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,34000.0,Won
9914004491,0.0,0.0,0.0,0.0,0.0,Agency,56000.0,Lost
9914004492,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004493,0.0,0.0,0.0,0.0,0.0,Online Services,90000.0,Won
9914004494,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,Lost
9914004495,0.0,0.0,0.0,0.0,0.0,Apparel,75000.0,Won
9914004496,0.0,0.0,0.0,0.0,0.0,Technology,14000.0,Won
9914004497,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004498,0.0,0.0,0.0,0.0,0.0,Retail,36000.0,Lost
9914004499,0.0,0.0,0.0,0.0,0.0,Retail,36000.0,Lost
9914004500,0.0,0.0,109.0,0.0,0.0,Retail,45000.0,Lost
9914004501,0.0,0.0,0.0,0.0,0.0,Manufacturing,28000.0,Lost
9914004502,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004503,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
9914004504,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004505,0.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
9914004506,55.0,0.0,0.0,0.0,0.0,Education,28000.0,Lost
9914004507,0.0,0.0,0.0,0.0,0.0,Other,15000.0,Lost
9914004508,0.0,0.0,0.0,0.0,0.0,Manufacturing,42000.0,Lost
9914004509,0.0,0.0,0.0,0.0,0.0,Unavailable,30000.0,Lost
9914004510,0.0,0.0,0.0,0.0,0.0,Unavailable,40000.0,Lost
9914004511,0.0,0.0,0.0,0.0,0.0,Retail,23600.0,Won
9914004512,0.0,0.0,0.0,0.0,0.0,Real Estate,30000.0,Lost
9914004513,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004514,0.0,0.0,0.0,0.0,0.0,Other,28000.0,Lost
9914004515,0.0,0.0,0.0,0.0,0.0,Retail,42000.0,Lost
9914004516,0.0,0.0,0.0,0.0,0.0,Banking,50000.0,Lost
9914004517,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,Lost
9914004518,0.0,0.0,0.0,208.0,0.0,Manufacturing,54000.0,Lost
9914004519,0.0,0.0,0.0,0.0,0.0,Banking,42000.0,Won
9914004520,0.0,0.0,0.0,0.0,0.0,Healthcare,24000.0,Won
9914004521,0.0,0.0,0.0,0.0,0.0,Communications,30000.0,Won
9914004522,0.0,0.0,0.0,0.0,0.0,Software,16000.0,Won
9914004523,0.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
9914004524,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
9914004525,0.0,0.0,24.0,399.0,0.0,Online Games,45000.0,Lost
9914004526,0.0,313.0,0.0,0.0,0.0,Financial & Insurance Services,78000.0,Lost
9914004527,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004528,0.0,0.0,0.0,0.0,0.0,Unavailable,0.0,Lost
9914004529,0.0,51.0,185.0,0.0,0.0,Retail,50000.0,Lost
9914004530,0.0,0.0,0.0,0.0,0.0,Retail,85000.0,Won
9914004531,0.0,0.0,0.0,0.0,0.0,Consulting,25200.0,Won
9914004532,0.0,0.0,0.0,0.0,0.0,Beauty & Fitness,28000.0,Lost
9914004533,114.0,0.0,0.0,0.0,0.0,Healthcare,0.0,Lost
9914004534,0.0,0.0,0.0,0.0,0.0,Retail,15000.0,Won
9914004535,0.0,0.0,0.0,0.0,0.0,Entertainment,0.0,Lost
9914004536,0.0,0.0,0.0,388.0,0.0,Retail,18000.0,Lost
9914004537,0.0,0.0,0.0,0.0,0.0,Apparel,22000.0,Lost
9914004538,0.0,0.0,0.0,0.0,0.0,Retail,31200.0,Won
9914004539,0.0,0.0,0.0,0.0,0.0,Retail,54000.0,Lost
9914004540,0.0,0.0,0.0,0.0,0.0,Retail,30000.0,Lost
9914004541,0.0,0.0,0.0,0.0,0.0,Retail,22000.0,Lost
9914004542,0.0,84.0,0.0,0.0,0.0,Restaurant/Food & Beverage,36000.0,Lost
9914004543,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004544,0.0,0.0,0.0,0.0,0.0,Telecommunications,0.0,Lost
9914004545,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004546,0.0,0.0,0.0,0.0,0.0,Banking,30000.0,Lost
9914004547,0.0,69.0,0.0,0.0,0.0,Utilities,28000.0,Lost
9914004548,0.0,0.0,0.0,0.0,0.0,Online Services,66040.0,Won
9914004549,0.0,0.0,0.0,0.0,0.0,Media & Publishing,52800.0,Won
9914004550,0.0,0.0,0.0,0.0,0.0,Other,30000.0,Lost
9914004551,0.0,0.0,0.0,0.0,0.0,Apparel,15000.0,Lost
9914004552,0.0,0.0,0.0,0.0,0.0,Electronics,28000.0,Lost
9914004553,0.0,0.0,0.0,0.0,0.0,Other,51000.0,Lost
9914004554,0.0,0.0,0.0,0.0,0.0,Banking,45000.0,Lost
9914004555,0.0,0.0,214.0,0.0,0.0,Manufacturing,60000.0,Lost
9914004556,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,60000.0,Lost
9914004557,0.0,0.0,0.0,0.0,0.0,Media & Publishing,195000.0,Won
9914004558,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004559,130.0,0.0,0.0,0.0,0.0,Retail,12000.0,Lost
9914004560,0.0,0.0,0.0,0.0,0.0,Retail,35000.0,Lost
9914004561,0.0,0.0,0.0,0.0,0.0,Consulting,40000.0,Lost
9914004562,0.0,0.0,0.0,0.0,0.0,Healthcare,28000.0,Lost
9914004563,0.0,0.0,0.0,0.0,0.0,Transportation,0.0,Lost
9914004564,0.0,0.0,0.0,0.0,0.0,Technology,28000.0,Lost
9914004565,4.0,0.0,0.0,0.0,0.0,Apparel,42000.0,Lost
9914004566,0.0,0.0,0.0,0.0,0.0,Communications,28000.0,Won
9914004567,0.0,0.0,0.0,0.0,81.0,Retail,60000.0,Won
9914004568,0.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
9914004569,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004570,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004571,0.0,0.0,0.0,0.0,0.0,Unavailable,30000.0,Lost
9914004572,0.0,0.0,0.0,0.0,0.0,Not For Profit,15000.0,Won
9914004573,0.0,0.0,0.0,0.0,0.0,Electronics,0.0,Lost
9914004574,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
9914004575,0.0,0.0,0.0,0.0,0.0,Retail,20000.0,Won
9914004576,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,28000.0,Lost
9914004577,0.0,0.0,0.0,0.0,0.0,Online Services,28000.0,Won
9914004578,0.0,0.0,0.0,0.0,0.0,Telecommunications,0.0,Lost
9914004579,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,28000.0,Lost
9914004580,0.0,0.0,0.0,0.0,0.0,Apparel,0.0,Lost
9914004581,0.0,0.0,0.0,0.0,0.0,Retail,54000.0,Lost
9914004582,214.0,0.0,0.0,0.0,0.0,Finance,42000.0,Lost
9914004583,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004584,0.0,0.0,0.0,0.0,0.0,Online Services,36000.0,Lost
9914004585,0.0,0.0,0.0,0.0,0.0,Entertainment,13500.0,Won
9914004586,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
9914004587,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,71500.0,Won
9914004588,0.0,0.0,0.0,0.0,0.0,Technology,24000.0,Lost
9914004589,0.0,0.0,0.0,0.0,0.0,Hospitality,100000.0,Lost
9914004590,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,0.0,Lost
9914004591,0.0,0.0,0.0,0.0,0.0,Media & Publishing,28000.0,Lost
9914004592,0.0,0.0,0.0,0.0,0.0,Technology,79000.0,Lost
9914004593,0.0,0.0,0.0,0.0,0.0,Retail,38000.0,Lost
9914004594,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,54000.0,Lost
9914004595,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004596,0.0,0.0,0.0,0.0,0.0,Not For Profit,0.0,Lost
9914004597,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
9914004598,0.0,0.0,0.0,0.0,0.0,Retail,22000.0,Lost
9914004599,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,Lost
9914004600,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
9914004601,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
9914004602,0.0,0.0,0.0,199.0,0.0,Retail,15000.0,Lost
9914004603,0.0,0.0,0.0,0.0,0.0,Retail,40000.0,Lost
9914004604,0.0,423.0,0.0,0.0,0.0,Automotive,28000.0,Lost
9914004605,0.0,0.0,0.0,0.0,0.0,Other,24000.0,Lost
9914004606,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,0.0,Lost
9914004607,0.0,0.0,0.0,0.0,0.0,Agency,0.0,Lost
9914004608,0.0,0.0,0.0,0.0,0.0,Telecommunications,39000.0,Won
9914004609,0.0,0.0,0.0,0.0,0.0,Agency,30000.0,Lost
9914004610,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,50000.0,Lost
9914004611,0.0,651.0,0.0,0.0,0.0,Finance,50000.0,Lost
9914004614,0.0,0.0,0.0,0.0,0.0,Other,15000.0,Lost
9914004615,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,22666.0,Won
9914004616,0.0,0.0,55.0,58.0,3.0,Travel / Hospitality,40000.0,Won
9914004617,0.0,0.0,0.0,0.0,0.0,Real Estate,87012.99,Won
9914004618,0.0,0.0,0.0,0.0,0.0,Agency,6500.0,Won
9914004619,0.0,564.0,0.0,0.0,0.0,Retail,9000.0,Lost
9914004620,0.0,0.0,0.0,0.0,0.0,Unavailable,15000.0,Lost
9914004621,0.0,145.0,0.0,0.0,0.0,Manufacturing,30000.0,Lost
9914004622,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004623,256.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004624,0.0,0.0,0.0,0.0,0.0,Construction,28000.0,Lost
9914004625,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004626,0.0,0.0,0.0,0.0,0.0,Retail,30000.0,Won
9914004627,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
9914004628,0.0,0.0,0.0,0.0,0.0,Apparel,90000.0,Won
9914004629,0.0,0.0,0.0,0.0,0.0,Electronics,150000.0,Lost
9914004630,0.0,52.0,0.0,0.0,0.0,Retail,30000.0,Lost
9914004631,0.0,0.0,0.0,0.0,0.0,Retail,30000.0,Lost
9914004632,0.0,0.0,0.0,0.0,0.0,Agency,0.0,Lost
9914004633,0.0,0.0,0.0,0.0,0.0,Online Services,65000.0,Won
9914004634,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004635,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,16000.0,Won
9914004636,0.0,0.0,0.0,0.0,0.0,Online Services,30000.0,Lost
9914004637,0.0,0.0,0.0,0.0,0.0,Retail,85000.0,Won
9914004638,0.0,0.0,52.0,0.0,0.0,Agency,42000.0,Lost
9914004639,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004640,0.0,0.0,0.0,0.0,0.0,Other,36000.0,Lost
9914004641,472.0,0.0,0.0,0.0,0.0,Finance,30000.0,Lost
9914004642,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004643,0.0,0.0,0.0,0.0,0.0,Consulting,28000.0,Lost
9914004644,0.0,69.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004645,0.0,0.0,0.0,0.0,0.0,Retail,17000.0,Lost
9914004646,0.0,0.0,0.0,0.0,0.0,Media & Publishing,51000.0,Lost
9914004647,0.0,0.0,0.0,0.0,0.0,Media & Publishing,42000.0,Lost
9914004648,0.0,0.0,0.0,0.0,0.0,Media & Publishing,55000.0,Won
9914004649,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
9914004650,0.0,0.0,0.0,0.0,0.0,Retail,24000.0,Lost
9914004651,0.0,0.0,0.0,0.0,0.0,Electronics,50000.0,Lost
9914004652,0.0,0.0,0.0,0.0,0.0,Media & Publishing,28000.0,Lost
9914004653,0.0,0.0,0.0,0.0,0.0,Apparel,0.0,Lost
9914004654,0.0,0.0,0.0,0.0,0.0,Technology,35000.0,Lost
9914004655,0.0,0.0,0.0,0.0,0.0,Retail,48000.0,Lost
9914004656,0.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
9914004657,0.0,94.0,0.0,0.0,0.0,Manufacturing,100000.0,Lost
9914004658,0.0,0.0,0.0,0.0,0.0,Online Services,43800.0,Won
9914004659,0.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
9914004660,0.0,0.0,0.0,0.0,0.0,Entertainment,105500.0,Lost
9914004661,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,0.0,Lost
9914004662,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004663,0.0,68.0,0.0,0.0,0.0,Chemicals,1.0,Lost
9914004664,0.0,0.0,0.0,0.0,0.0,Consulting,22400.0,Won
9914004665,0.0,0.0,0.0,53.0,72.0,Biotechnology,72000.0,Won
9914004666,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,0.0,Lost
9914004667,0.0,0.0,0.0,0.0,0.0,Education,0.0,Lost
9914004668,0.0,0.0,0.0,0.0,0.0,Retail,54000.0,Lost
9914004669,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004670,33.0,0.0,0.0,0.0,0.0,Other,40000.0,Lost
9914004671,0.0,0.0,0.0,0.0,0.0,Beauty & Fitness,28000.0,Lost
9914004672,0.0,181.0,0.0,18.0,372.0,Travel / Hospitality,87500.0,Won
9914004673,0.0,409.0,0.0,0.0,0.0,Entertainment,30000.0,Lost
9914004674,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
9914004675,0.0,0.0,0.0,0.0,0.0,Education,24000.0,Won
9914004676,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004677,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,75000.0,Lost
9914004678,0.0,0.0,0.0,0.0,0.0,Government,6000.0,Won
9914004679,0.0,0.0,0.0,0.0,0.0,Media & Publishing,28000.0,Lost
9914004680,0.0,0.0,181.0,0.0,0.0,Manufacturing,135000.0,Lost
9914004681,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,150000.0,Lost
9914004682,0.0,0.0,0.0,0.0,0.0,Manufacturing,28000.0,Lost
9914004683,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
9914004965,0.0,0.0,0.0,0.0,0.0,Other,0.0,Lost
9914004966,0.0,63.0,0.0,0.0,0.0,Retail,66000.0,Lost
9914004967,0.0,0.0,0.0,0.0,0.0,Restaurant/Food & Beverage,0.0,Lost
9914004968,0.0,0.0,0.0,0.0,0.0,Entertainment,28000.0,Lost
9914004969,0.0,0.0,0.0,0.0,0.0,Manufacturing,28000.0,Lost
9914004970,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004971,109.0,0.0,0.0,0.0,0.0,Retail,12000.0,Lost
9914004972,0.0,0.0,0.0,0.0,0.0,Apparel,15000.0,Lost
9914004973,0.0,0.0,0.0,0.0,0.0,Manufacturing,28000.0,Lost
9914004974,0.0,0.0,0.0,0.0,0.0,Software,28000.0,Lost
9914004975,0.0,0.0,0.0,0.0,0.0,Media & Publishing,28000.0,Lost
9914004976,0.0,0.0,0.0,0.0,0.0,Online Services,66000.0,Lost
9914004977,0.0,0.0,0.0,0.0,0.0,Retail,28000.0,Lost
9914004978,0.0,0.0,0.0,0.0,0.0,Media & Publishing,28000.0,Lost
9914004979,0.0,0.0,0.0,0.0,0.0,Retail,40000.0,Lost
9914004980,0.0,0.0,0.0,0.0,0.0,Electronics,15000.0,Lost
9914004981,0.0,0.0,0.0,0.0,0.0,Construction,28000.0,Lost
9914004982,0.0,0.0,0.0,0.0,0.0,Education,28000.0,Lost
9914004983,0.0,0.0,0.0,0.0,42.0,Technology,60000.0,Won
9914004984,0.0,0.0,0.0,0.0,0.0,Media & Publishing,28000.0,Lost
9914004985,0.0,0.0,0.0,0.0,0.0,Media & Publishing,28000.0,Lost
9914004986,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
9914004987,0.0,0.0,0.0,0.0,0.0,Media & Publishing,60000.0,Lost
9914004988,0.0,0.0,0.0,0.0,0.0,Media & Publishing,0.0,Lost
9914004989,0.0,77.0,0.0,40.0,6.0,Agency,50000.0,Won
9914004990,0.0,0.0,11.0,0.0,0.0,Financial & Insurance Services,35000.0,Won
9914004991,0.0,297.0,217.0,0.0,0.0,Construction,100000.0,Lost
9914004992,0.0,115.0,0.0,0.0,0.0,Manufacturing,0.0,Lost
9914004993,0.0,0.0,0.0,0.0,0.0,Technology,45000.0,Lost
9914004994,0.0,0.0,0.0,0.0,0.0,Other,65000.0,Won
9914004995,0.0,0.0,0.0,0.0,0.0,Entertainment,35000.0,Lost
9914004996,0.0,0.0,0.0,0.0,0.0,Education,15000.0,Lost
9914004997,0.0,0.0,0.0,0.0,0.0,Unavailable,15000.0,Lost
9914004998,0.0,0.0,0.0,0.0,0.0,Online Services,0.0,Lost
9914004999,0.0,0.0,0.0,0.0,0.0,Chemicals,35000.0,Lost
99140041000,0.0,0.0,0.0,0.0,0.0,Entertainment,15000.0,Lost
99140041001,0.0,0.0,0.0,0.0,0.0,Unavailable,40000.0,Lost
99140041002,0.0,0.0,108.0,364.0,0.0,Retail,22000.0,Lost
99140041003,0.0,0.0,0.0,0.0,0.0,Online Services,0.0,Lost
99140041004,0.0,0.0,0.0,0.0,0.0,Retail,0.0,Lost
99140041005,0.0,0.0,0.0,0.0,0.0,Other,28000.0,Lost
99140041006,0.0,0.0,0.0,0.0,0.0,Entertainment,36000.0,Won
99140041007,0.0,0.0,0.0,0.0,0.0,Banking,36000.0,Lost
99140041008,0.0,270.0,0.0,0.0,0.0,Healthcare,75000.0,Lost
99140041009,0.0,0.0,0.0,0.0,0.0,Automotive,0.0,Lost
99140041010,0.0,0.0,0.0,0.0,0.0,Online Games,0.0,Lost
99140041011,0.0,0.0,0.0,0.0,0.0,Technology,0.0,Lost
99140041012,0.0,0.0,0.0,0.0,0.0,Travel / Hospitality,8000.0,Lost
99140041013,0.0,0.0,0.0,0.0,0.0,Retail,15000.0,Won
99140041014,0.0,0.0,0.0,0.0,0.0,Energy,30500.0,Won
99140041015,0.0,178.0,0.0,0.0,0.0,Apparel,45000.0,Lost
99140041016,0.0,0.0,0.0,0.0,0.0,Manufacturing,0.0,Lost
99140041017,0.0,0.0,0.0,0.0,0.0,Financial & Insurance Services,59000.0,Lost
99140041018,0.0,0.0,299.0,0.0,0.0,Retail,15000.0,Lost
